userId,Movie_id,Movie_Title,Released_Year,Duration,Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3,
7481,7481,Chameli,-2018,102 min,Drama,,,Aaryaan Saxena,Sherlyn Chopra,Avinash Dwivedi,Brijendra Kala,
7482,7482,Chameli Ki Shaadi,-1986,136 min,"Comedy, Drama, Romance",7.5,"1,580",Basu Chatterjee,Anil Kapoor,Amrita Singh,Om Prakash,
7483,7483,Chamkee,-1952,,,,,J.K. Nanda,Cuckoo,Jeevan,Leela Mishra,
7486,7486,Chamku,-2008,105 min,"Action, Crime, Thriller",4,529,Kabeer Kaushik,Bobby Deol,Priyanka Chopra Jonas,Irrfan Khan,
7487,7487,Champa,-1945,,Drama,,,Barkat Mehra,Majnu,Manorama,Salma,
7489,7489,Champakali,-1957,,"Drama, Fantasy",5.5,8,Nandlal Jaswantlal,Bharat Bhushan,Suchitra Sen,Pran,
7490,7490,Champakali,-2000,,Action,3.6,7,Rajni Chandra,Jack Gaud,Shakti Kapoor,Razak Khan,
7492,7492,Champion,-2000,140 min,"Action, Comedy, Drama",4.3,519,Padam Kumar,Jana Sue Memel,Sunny Deol,Prasant Samadhar,
7495,7495,Chamunda,-1999,,Horror,,,Kishan Shah,Satnam Kaur,Anil Nagrath,Raj Premi,
7496,7496,Chanakya,-2019,147 min,"Action, Adventure, Thriller",5.5,521,Thiru,Mehreen Pirzada,Nassar,Zareen Khan,
7498,7498,Chanakya,-1946,,Drama,,,Sushil Majumdar,,,,
7499,7499,Chanakya the Warrior,-2005,,"Action, Comedy, Crime",4.7,10,A. Venkatesh,Vincent Ashokan,Salim Ghouse,Cochin Hanifa,
7500,7500,Chance Pe Dance,-2010,122 min,"Comedy, Drama, Music",4.7,"2,805",Ken Ghosh,Shahid Kapoor,Genelia D'Souza,Mohnish Bahl,
7502,7502,Chanchal,-2008,,"Drama, Musical",4,24,Indrajit Singh,Bobby Kumar,Armaan Shahabi,Gracy Singh,
7503,7503,Chanchal Ka Sapna,-1966,,Drama,,,Chanchal,Bazid Khan,Wajid Khan,Uma Khosla,
7505,7505,Chanchal Padosan,-2004,,Thriller,,,Pratap Chandra,Vitri Vigneshwar,,,
7506,7506,Chand,-1959,149 min,Drama,6.8,13,Lekhraj Bhakri,Balraj Sahni,Manoj Kumar,Meena Kumari,
7507,7507,Chand,-1944,,,,,D.D. Kashyap,Prem Adib,Begum Para,Sitara,
7509,7509,Chand Aur Suraj,-1965,154 min,"Crime, Drama, Mystery",6.4,24,Dulal Guha,Ashok Kumar,Dharmendra,Nirupa Roy,
7510,7510,Chand Bujh Gaya,-2005,116 min,"Drama, Thriller",6.8,52,Sharique Minhaj,Mukesh Ahuja,Ishrat Ali,Aliza,
7512,7512,Chand Chakori,-1945,,Drama,,,Kidar Nath Sharma,Mumtaz Shanti,,,
7513,7513,Chand Ke Paar Chalo,-2006,169 min,Romance,6.7,35,Mustafa Engineer,Somesh Agarwal,Shahib Chopra,Kannu Gill,
7522,7522,Chand Ki Duniya,-1959,,"Drama, Fantasy, Sci-Fi",,,Mohan Sinha,Sohan Kapila,Nalini Chonkar,Ram Avtar,
7524,7524,Chand Mere Aja,-1960,,"Action, Drama, Family",,,Ram Daryani,Bharat Bhushan,Nanda,Jeevan,
7526,7526,Chand Par Chadayee,-1967,150 min,"Adventure, Comedy, Drama",5,20,T.R. Sundaram,Dara Singh,Anwar Hussain,Master Bhagwan,
7527,7527,Chand Sa Roshan Chehra,-2005,120 min,Romance,4.7,54,Shahab Shamsi,Samir Aftab,Talat Aziz,Tamannaah Bhatia,
7528,7528,Chand Sitare,-1948,,,,,I.C. Kapoor,Anita,Rajan Haksar,Jeevan,
7532,7532,Chand Tara,-1945,,Comedy,,,Mahesh Chandra,Noor Mohammad Charlie,Swarnalata,Jagdish Sethi,
7536,7536,Chanda Aur Bijli,-1969,137 min,Drama,4.8,16,Atma Ram,Sanjeev Kumar,Padmini,Jeevan,
7537,7537,Chanda Ki Chandni,-1948,,,,,Dwarka Khosla,Ajit,Monica Desai,Tiwari,
7540,7540,Chandaal,-1998,,"Action, Drama",5.7,42,T.L.V. Prasad,Kasam Ali,Amrish,Asrani,
7541,7541,Chandaal Atma,-1999,129 min,Horror,4.6,9,S.R. Pratap,Aparna,Rakesh Bedi,Sudhir Dalvi,
7543,7543,Chandan,-1941,,,,,Dhirubhai Desai,Jamshedji,,,
7548,7548,Chandan,-1958,158 min,"Comedy, Drama, Family",,,M.V. Raman,Kishore Kumar,Nutan,Mala Sinha,
7550,7550,Chandan,-1971,,Drama,,,Kewal Misra,Som Dutt,Poonam Sinha,Mohan Choti,
7555,7555,Chandan Ka Palna,-1967,166 min,Drama,6.7,43,Ismail Memon,Meena Kumari,Dharmendra,Mehmood,
7556,7556,Chandanachi Choli Anga Anga Jali,-1975,140 min,,6.3,10,Shantaram Rajaram Vankudre,Ramesh Deo,Bhalchandra Kulkarni,Govind Kulkarni,
