,Unnamed: 0,imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worldwide_gross_income,metascore,reviews_from_users,reviews_from_critics,Director,Actor,genres,movie_title,Actor_name,comb
4592,73525.0,tt4047140,Pooja,Pooja,2014.0,2014-10-22,"Action, Drama",154.0,India,"Tamil, Telugu",Hari,Hari,Vishal Film Factory,"Vishal, Shruti Haasan, Sathyaraj, Soori, Mukesh Tiwari, V. Jayaprakash, Thalaivasal Vijay, Prathap Pothen, Manobala, Pandi, R. Sundarajan, Imman Annachi, Radhika Sarathkumar, Abhinaya, Kousalya","Vasu, a moneylender, foils a planned attempt to kill a police officer by a gang. This sets the gang's leader, Thaandavam, and his goons against him who find out later that Vasu and his family need to be eradicated on more than one count.",5.0,928.0,,,,,7.0,3.0,,,,,,
4593,73526.0,tt4047150,Vanmam,Vanmam,2014.0,2014-11-21,"Action, Drama",156.0,India,Tamil,Jai Krishna,Jai Krishna,Nemichand Jhabak,"Vijay Sethupathi, Krishna Sekhar, Sunaina, Anjali Rao, Madhusudhan Rao, Sriranjani, Bose Venkat, Vinodhini Vaidynathan","Friends Radha and Chelladurai lead a carefree life. When Radha accidentally kills Chelladurai's brother-in-law, it turns them bitter foes, and a cunning man uses their enmity to his benefits.",5.0,104.0,,,,,1.0,2.0,,,,,,
4594,73548.0,tt4056974,Homely Meals,Homely Meals,2014.0,2014-10-03,Comedy,142.0,India,Malayalam,Anoop Kannan,Vipin Atley,Recaro Pictures,"Vipin Atley, Manoj K. Jayan, Rajesh Sharma, Nedumudi Venu, Kailash, Srinda Ashab, Neeraj Madhav, Anwar Shereef, Dominic Dom, Shereej K. Basheer, Babu Antony, Shivaji Guruvayoor, Basil Joseph, Molly Kannamaly, Sudheer Karamana","There are lot of people who are waiting for a chance in Television and film industry. Homely Meals is the story of one such character Alan. The movie is all about the life, dreams and passion of current generation.",6.4,221.0,,,,,1.0,,,,,,,
4595,73551.0,tt4057916,Top Cat e i gatti combinaguai,Don Gato: El Inicio de la Pandilla,2015.0,2016-07-20,"Animation, Family",89.0,"Mexico, India, USA, Argentina, Spain","Spanish, English",Andrés Couturier,"James Krieg, Doug Langdale",Anima Estudios,"Jason Harris, Chris Edgerly, Bill Lobley, Matthew Piazzi, Diedrich Bader, Marieve Herington, Joey D'Auria, Lauri Fraser, Charlie Adler, David Boat, Patty Mattson, David Shaughnessy, Nick Shakoour, Steve Blum, Grey Griffin",Top Cat has arrived to charm his way into your hearts. Ever wonder how this scheming feline got his start? Well Top Cat Begins reveals the origins of everything you know and love about this...,4.2,494.0,8000000.0,,4668442.0,,4.0,6.0,,,,,,
4596,73575.0,tt4061558,Yoddha The Warrior,Yoddha The Warrior,2014.0,2014-10-01,"Action, Drama, Fantasy",151.0,India,Bengali,Raj Chakraborty,Abhimanyu Mukherjee,SVF Entertainment,"Dev, Nigel Akkara, Mimi Chakraborty, Rajatabha Dutta, Supriyo Dutta, Nusrat Jahan, Kanchan Mullick, Haktor Sandhu, Barun Chanda, Pradip Dhar, Prasun Gayen, Mrinal Mukherjee, Santilal Mukherjee",Yoddha The Warrior is a Bengali action historical-romance movie of 2014. The film is a remake of 2009 Telugu blockbuster movie Magadheera featuring Ram Charan Teja and Kajal Agarwal. The ...,3.9,203.0,,,2903.0,,1.0,,,,,,,
4597,73576.0,tt4061848,Alpha & Omega: La leggenda della caverna dai denti seghettati,Alpha and Omega 4: The Legend of the Saw Toothed Cave,2014.0,2014-10-07,"Animation, Action, Adventure",45.0,"USA, India",English,Richard Rich,"Tom Kane, Steve Moore",Crest Animation Productions,"Kate Higgins, Ben Diskin, Debi Derryberry, Marieve Herington, Larry Thomas, R. Martin Klein, Cindy Robinson, Christopher Corey Smith, G.K. Bowes, Dennis Cox, Blackie Rose, Solomon Gartner, Jojo Blue","After exploring the haunted Saw Tooth Cave and finding a wolf who has been driven away from her pack, Runt musters all of courage to help her.",5.4,358.0,7000000.0,,,,8.0,3.0,,,,,,
4598,73605.0,tt4069184,Money Ratnam,Money Ratnam,2014.0,2014-09-26,"Comedy, Thriller",125.0,India,Malayalam,Santhosh Nair,Anil Narayanan,Central Pictures,"Chempil Asokan, Fahadh Faasil, Joju George, Jaffer Idukki, Naveen Kumar, Dinesh Nair, Renji Panicker, Kochu Preman, Sunil Sukhada, Nivetha Thomas, Balu Varghese","Neil comes across an unexpected incident, while returning after the New Year party. He tries to escape from the scene by getting into a bus where he gets a bag containing money left by someone else.",5.3,214.0,,,,,,,,,,,,
4599,73655.0,tt4080386,Sardaar Ji,Sardaar Ji,2015.0,2015-06-26,"Comedy, Fantasy, Horror",141.0,India,Punjabi,Rohit Jugraj,"Surmeet Maavi, Dheeraj Rattan",White Hill Production,"Diljit Dosanjh, Neeru Bajwa, Mandy Takhar, Jaswinder Bhalla, Amrit Pal, Ali Kazmi, Anita Kailey, Daman Singh, Sanju Salonki, Jatinder Lall, Avy Randhawa, Sarah Sidhu, Navdeep Dhillon, Punam Randhawa, Bhavkhandan Singh Rakhra",A fearless Indian ghost hunter who traps ghosts in bottles falls in love with a ghost.,6.4,1321.0,3000000.0,,898439.0,,8.0,1.0,,,,,,
4600,73675.0,tt4083622,Naa Bangaaru Talli,Naa Bangaaru Talli,2013.0,2014-11-14,"Crime, Drama, Family",120.0,India,Telugu,Rajesh Touchriver,Rajesh Touchriver,Sun Touch Productions,"Siddique, Anjali Patil, Lakshmi Menon, Nina Kurup, Rathna Shekar Reddy, Anoop Aravindan, Patil Anjali, Sunil Kudavattoor","Naa Bangaaru Talli explores the consequences of sex trafficking, testing the vulnerability of trust in human relations.",7.1,131.0,450000.0,,,,3.0,,,,,,,
4601,73681.0,tt4084182,Bahaddur,Bahaddur,2014.0,2014-10-03,Romance,153.0,India,Kannada,Chethan Kumar,Chethan Kumar,,"Dhruva Sarja, Radhika Pandit, Srinivasa Murthy, P. Ravi Shankar, Jai Jagdeesh, Raju Talikote, Spoorthi Vishwas",Ashok is on the search for love when he meets Anjali. He falls in love with Anjali but is heart broken when Anjali turns him away. Anjali is supposed to be arranged in marriage to someone her father chooses for her.,6.6,159.0,,,,,,,,,,,,
4602,73693.0,tt4087822,Jaihind 2,Jaihind 2,2014.0,2014-11-07,Action,155.0,India,"Tamil, Telugu, Kannada",Arjun Sarja,"G.K. Gopinath, Arjun Sarja",Sri Ram Films International,"Arjun Sarja, Surveen Chawla, Simran Kapoor, Rahul Dev, Charlotte Claire, Brahmanandam, Mayilsamy, Atul Mathur, Manobala, Shafi, Vinaya Prakash, Ravi Kale, Gautham Sundarrajan, Yuvina, Yogi Babu",One man's fight to give good education to the poor.,5.3,112.0,200000000.0,,,,,1.0,,,,,,
4603,73694.0,tt4087850,Darling,Darling,2015.0,2015-01-15,"Comedy, Horror",126.0,India,Tamil,Sam Anton,Maruthi Dasari,Geetha Arts,"G.V. Prakash Kumar, Nikki Galrani, Srushti Dange, Karunas, Bala Saravanan, Motta Rajendran, Kalaiyarasan, Ramar","Depressed in life, three youngsters decide to commit suicide and go to a beach house to do it, not realizing that the place is haunted by a ghost.",6.0,854.0,,,320000000.0,,7.0,4.0,,,,,,
4604,73695.0,tt4087914,Rowdy Fellow,Rowdy Fellow,2014.0,2014-11-21,"Action, Romance",150.0,India,Telugu,Krishna Chaitanya,Krishna Chaitanya,Cinema 5,"Madhunandan, Venkateswara Rao Paruchuri, Ahuti Prasad, Rao Ramesh, Talluri Rameshwari, Gollapudi Maruthi Rao, Nara Rohith, Satya, Vishakha Singh","An egoistic wealthy man becomes a cop to settle a score, but gets into a feud with a local politician.",6.6,237.0,,,,,4.0,2.0,,,,,,
4605,73698.0,tt4088588,Dhanak,Dhanak,2015.0,2016-06-17,Drama,106.0,India,"Hindi, Rajasthani, English",Nagesh Kukunoor,Nagesh Kukunoor,Drishyam Films,"Krrish Chhabria, Hetal Gada, Vipin Sharma, Gulfam Khan, Idhant Singh, Swastik Ram Chavan, Narendar Singh Rajpurohit, Vincent Daniel, Harmeet Arora, Sanjana Singh, Rajiv Laxman, Rishi Deshpande, Vijay Maurya, Pratyaksh Kalra, Subramani Ramachandran","Believing actor and goodwill ambassador Shah Rukh Khan can help her brother get an operation to restore his sight, a 10-year old girl takes her blind 8-year old brother on a trek across Rajasthan in search of the superstar.",7.9,3510.0,,,,,29.0,16.0,,,,,,
4606,73714.0,tt4102346,Muni,Muni,2007.0,2007-03-09,"Comedy, Horror",146.0,India,Tamil,Lawrence Raghavendra,Ramesh Khanna,Gemini Productions,"Lawrence Raghavendra, Vedika, Raj Kiran, Vinu Chakravarthy, Kovai Sarala, Rahul Dev, Bianca Desai, Nassar, Kavithan Rajamohan, Kadhal Thandapani, Vinuchakravarthy",A man gets possessed by a ghost to take revenge on its murderer,6.3,312.0,90000000.0,,,,,,,,,,,
4607,73727.0,tt4107858,MSG: The Messenger of God,MSG: The Messenger of God,2015.0,2015-02-13,"Action, Comedy, Drama",197.0,India,"Hindi, English, Tamil, Telugu, Malayalam","Jeetu Arora, Gurmeet Ram Rahim Singh",Gurmeet Ram Rahim Singh,Hakikat Entertainment,"Gurmeet Ram Rahim Singh, Daniel Kaleb, Flora Saini, Jayshree Soni, Olexandra Semen, Gaurav Gera, Raju Pandit, Jay Singh Rajpoot",Guru Ji is a social reformer who works to help people fight against social evils.,5.9,11142.0,550000000.0,,13025.0,,151.0,10.0,,,,,,
4608,73729.0,tt4108632,Villali Veeran,Villali Veeran,2014.0,2014-09-05,"Comedy, Drama",150.0,India,Malayalam,Sudheesh Sankar,,,"Babu Antony, Dileep, Namitha Pramod, Manasa Radhakrishnan",Siddharthan (Dileep) is a noble-hearted merchant who is burdened with lot of responsibilities in his life. His pursuit for money lands him in trouble and the film traces as to how he deals with his adversaries.,2.4,146.0,,,,,3.0,,,,,,,
4609,73735.0,tt4110568,Dil Dhadakne Do,Dil Dhadakne Do,2015.0,2015-06-05,"Comedy, Drama, Romance",170.0,India,Hindi,Zoya Akhtar,"Zoya Akhtar, Reema Kagti",Babieka,"Anil Kapoor, Shefali Shah, Priyanka Chopra, Ranveer Singh, Anushka Sharma, Farhan Akhtar, Rahul Bose, Zarina Wahab, Vikrant Massey, Yousaf Bokhari Bustamante, Ozge Cagaloglu, Pawan Chopra, Hale Cigek, Khushi Dubey, Jonathan Alonso Flete",The Mehra family must contemplate over their way of living and their love lives while on a cruise celebrating their 30th wedding anniversary.,6.9,14416.0,,3066100.0,4161630.0,,108.0,37.0,,,,,,
4610,73736.0,tt4110972,Vellimoonga,Vellimoonga,2014.0,2014-11-06,"Comedy, Romance",129.0,India,Malayalam,Jibu Jacob,Joji Thomas,Bhavana Films,"Biju Menon, Nikki Galrani, Aju Varghese, Asif Ali, Chempil Asokan, Shivaji Guruvayoor, Anu Joseph, Sasi Kalinga, K.P.A.C. Lalitha, Lena, Majeed, Veena Nair, Saju Navodaya, Rajesh Paravoor, Geetha Salam",A happy go lucky politician is smitten by a girl half his age and tries his luck winning her hand.,7.5,1789.0,,,,,6.0,1.0,,,,,,
4611,73739.0,tt4112208,Kuttram Kadithal,Kuttram Kadithal,2015.0,2015-09-24,Drama,120.0,India,Tamil,Bramma G.,,Chris Pictures,"Master Ajay, Radhika Prasidhha, Sai Rajkumar, Pavel Navageethan, Kulothungan Udayakumar, Durga, Nikhila Kesavan",A teacher gets into trouble and faces a crisis of faith.,8.0,686.0,,,,,9.0,4.0,,,,,,
4612,73740.0,tt4112334,Current Theega,Current Theega,2014.0,2014-10-31,"Action, Comedy, Romance",128.0,India,Telugu,G. Nageswara Reddy,"G. Nageswara Reddy, Thirumala Kishore",24 Frames Factory,"Manoj Kumar Manchu, Jagapathi Babu, Rakul Preet Singh, Raghu Babu, Sampoornesh Babujai, Tanikella Bharani, Dhanraj, Vennela Kishore, Sunny Leone, Thagubothu Ramesh, Shilpi Sharma",Current Theega is a Telugu Action Comedy Romance directed by G. Nageswara Reddy. The village headman Sivarama Raju (Jagapathi Babu) has three daughters and the youngest one is Kavitha. Raju...,5.5,982.0,110000000.0,,,,,3.0,,,,,,
4613,73741.0,tt4112416,Tamaar Padaar,Tamaar Padaar,2014.0,2014-10-03,Comedy,137.0,India,Malayalam,Dileesh Nair,"Dileesh Nair, Syam Pushkaran",Rejaputhra Visual Media,"Baburaj, Chemban Vinod Jose, Prithviraj Sukumaran, Srinda Ashab, Vijay Babu, Jojet John, Ashvin Matthew, Anjali Nair, Sandeep Narayan, Manju Pathrose, Shammi Thilakan","Tubelight Mani and Jumper Thambi, two harmless, self-employed circus performers, gets misunderstood as two terrorists by ACP Pouran. He later understands the truth and now wants them released at all costs.",5.1,229.0,,,,,1.0,,,,,,,
4614,73745.0,tt4114302,Phir Se...,Phir Se...,2018.0,2018-01-15,Romance,118.0,India,Hindi,"Ajay Bhuyan, Kunal Kohli",,Bombay Film Company,"Jennifer Winget, Dalip Tahil, Rajit Kapoor, Kanwaljit Singh, Atul Sharma, Sumona Chakravarti, Sushmita Mukherjee, Kunal Kohli, Manmeet Singh, Monisha Hassen, George Morris","The paths of a man and a woman, who have both been recently divorced from their spouses, intersect at an art exhibition in London.",5.5,189.0,,,,,3.0,,,,,,,
4615,73751.0,tt4115752,Chotushkone,Chotushkone,2014.0,2014-09-26,Thriller,148.0,India,Bengali,Srijit Mukherji,"Annapurna Basu, Srijit Mukherji",DAG Creative Media,"Aparna Sen, Chiranjit, Goutam Ghose, Parambrata Chattopadhyay, Kaushik Ganguly, Payel Sarkar, Rahul Banerjee, Indrasish Roy, Abhijit, Koneenica Banerjee, Biswarup Biswas, Bijoy Chakraborty, Biswajit Chakraborty, Ritabhari Chakraborty, Barun Chanda",Four famous directors and old friends are reunited together by an unknown producer to make a film. They make four short story in this film with one theme: Death.,8.2,2807.0,,,,,19.0,5.0,,,,,,
4616,73757.0,tt4117066,Meeruthiya Gangsters,Meeruthiya Gangsters,2015.0,2015-09-18,"Comedy, Crime",129.0,India,Hindi,Zeishan Quadri,"Zeishan Quadri, Pradip Atluri",Friday to Friday Entertainers & Media,"Jaideep Ahlawat, Aakash Dahiya, Jatin Sarna, Shadab Kamal, Chandrachoor Rai, Vansh Bhardwaj, Nushrat Bharucha, Sanjay Mishra, Mukul Dev, Brijendra Kala, Ishita Sharma, Soundarya Sharma, Faiz Ahmad, Shoeb Ahmed, Rajeev Gaursingh",Unemployed college students becomes Gangsters to fulfil their financial needs and events followed by their decision to be Gangster in the the backdrop of Meerut City of India.,7.2,576.0,40000000.0,,,,6.0,2.0,,,,,,
4617,73797.0,tt4129428,Jagga Jasoos,Jagga Jasoos,2017.0,2017-07-14,"Action, Adventure, Comedy",161.0,India,Hindi,Anurag Basu,"Anurag Basu, Amitabh Bhattacharya",Atlanta Production,"Ranbir Kapoor, Katrina Kaif, Saswata Chatterjee, Chitrak Bandyopadhyay, Sayani Gupta, Saravajeet Tiwari, Nawazuddin Siddiqui, Mir Sarwar, Jimmeey Sirole, Saurabh Shukla, Yulian Caesar, Sarika Singh, Bijou Thaangjam, Denzil Smith, Akshay Bhagat","Join Jagga, a gifted teenage detective, who along with a female companion, is on a quest to find his missing father.",6.5,8794.0,,861740.0,1154862.0,,147.0,26.0,,,,,,
4618,73875.0,tt4157510,For Here or to Go?,For Here or to Go?,2015.0,2017-03-31,"Comedy, Drama",105.0,"USA, India",English,Rucha Humnabadkar,Rishi Bhilawadikar,Many Cups of Chai Films,"Ali Fazal, Melanie Chandra, Rajit Kapur, Amitosh Nagpal, Omi Vaidya, Samrat Chakrabarti, Keith Stevenson, Apo W. Bazidi, Damien Chen, Alan Coyne, Amol Deshmane, Sheila Dobee, Gaurav Dwivedi, Christina Enneking, Bekka Fink",An aspiring Indian tech entrepreneur in the Silicon Valley finds himself unexpectedly battling the bizarre American immigration system to keep his dream alive or prepare to return home forever.,6.7,478.0,,,,56.0,13.0,3.0,,,,,,
4619,73922.0,tt4168188,Chaar Sahibzaade,Chaar Sahibzaade,2014.0,2014-11-06,"Animation, History",135.0,India,Punjabi,Harry Baweja,"Harry Baweja, Pathik Vats",Baweja Movies,Om Puri,"The sacrifices of the four sons of Guru Gobind Singh ji (tenth guru of Sikhs) - Baba Ajit Singh ji, Baba Jujhar Singh ji, Baba Zorawar Singh ji and Baba Fateh Singh ji.",7.9,7543.0,,,1667784.0,,70.0,5.0,,,,,,
4620,73928.0,tt4169250,M.S. Dhoni: The Untold Story,M.S. Dhoni: The Untold Story,2016.0,2016-09-30,"Biography, Drama, Sport",184.0,India,Hindi,Neeraj Pandey,"Neeraj Pandey, Neeraj Pandey",Fox STAR Studios,"Sushant Singh Rajput, Kiara Advani, Anupam Kher, Disha Patani, Bhoomika Chawla, Sanjay Dadich, Kali Prasad Mukherjee, Zeeshaan, Mithu Chakraborty, Kranti Prakash Jha, Ashrut Jain, Brijendra Kala, Mukesh Bhatt, Jitin Gulati, Sahil Gyan",The untold story of,7.8,37220.0,,1801550.0,28903047.0,,205.0,36.0,,,,,,
4621,73949.0,tt4176604,Varsham,Varsham,2014.0,2014-11-06,Drama,150.0,India,Malayalam,Ranjith Sankar,,,"Mammootty, Asha Sharath, Prajwal Prasad, Mamta Mohandas, Hareesh Peradi, Anjana Appukuttan, Shebin Benson, Shivaji Guruvayoor, Irshad, Sudheer Karamana, Santhosh Keezhattoor, Vinod Kovoor, Sajitha Madathil, Sarayu Mohan, Govind Padmasoorya","Venu (Mammootty) leads a happy and contented middle class life with his family. He starts a small scale finance firm, as a service and soon his business flourishes well. This does not go ...",7.0,976.0,,,,,3.0,2.0,,,,,,
4622,73957.0,tt4177040,Baankey Ki Crazy Baraat,Baankey Ki Crazy Baraat,2015.0,2015-08-28,Comedy,138.0,India,Hindi,Aijaz Khan,Sanjay Joshi,AM Feel Good Films,"Rajpal Yadav, Tia Bajpai, Rakesh Bedi, Anil Charanjeett, Deep Dholakia, Satyajeet Dubey, Pankaj Jha, Sanjay Mishra, Vijay Raaz, Anusha Sampath, Vivek Srivastav, Ashish Wadde","It's a quirky situational comedy that tickles your funny bone, unexpectedly. The ensemble cast of actors that creates a laugh riot, that escalates in to a hangama ~ that will leave you ...",6.4,304.0,,,,,4.0,2.0,,,,,,
4623,73980.0,tt4183448,Ivide,Ivide,2015.0,2015-05-29,"Crime, Drama",220.0,"India, USA","Malayalam, English",Shyamaprasad,Ajayan Venugopalan,Dharmik Films,"Prithviraj Sukumaran, Nivin Pauly, Bhavana, Christina Leidel, Lyndrez Leslie, Alexandra Bartee, Nirmal Sahadev, Yolanda Asher, Lee Armstrong, Dhanish Karthik Kolar, Jia Patel, Shaun Xavier, Deepti Nair, Jeff Rose, Kara Flowers","Ivide is a crime-drama starring Prithviraj Sukumaran who plays an investigation officer named Varun Blake. Nivin Pauly who is Krish Hebbar, a CIO of a leading Techie company. A string of ...",5.7,715.0,,,,,10.0,2.0,,,,,,
4624,73982.0,tt4183756,Khaad,Khaad,2014.0,2014-11-07,Adventure,140.0,India,Bengali,Kaushik Ganguly,,SVF Entertainment,"Ardhendu Banerjee, Lily Chakravarty, Pallavi Chatterjee, Saheb Bhattacharjee, Mimi Chakraborty, Tanushree Chakraborty, Tridha Choudhury, Masood Akhtar, Kaushik Banerjee, Pratyay Basu, Gargi Roy Chowdhury, Kaushik Ganguly, Rajdeep Ghosh, Rudranil Ghosh, Bharat Kaul","A group of people try to survive a situation that tests their strength, patience and resilience.",7.2,609.0,,,,,4.0,1.0,,,,,,
4625,73991.0,tt4186118,Iyobinte Pusthakam,Iyobinte Pusthakam,2014.0,2014-11-07,"Action, Adventure, Drama",158.0,India,Malayalam,Amal Neerad,,Amal Neerad Productions,"Fahadh Faasil, Jayasurya, Lal, Isha Sharvani, Jinu Joseph, Padmapriya, Vinayakan, Chemban Vinod Jose, T.G. Ravi, Sreejith Ravi, Aashiq Abu, Aliyar, Breena Ilane Balachandran, Nebish Benson, Shebin Benson","Set in the pre-independent India, Aloshi returns from the war to his estranged family and childhood love, only to find his elder brothers taking the side of a ruthless business man to overthrow their father.",7.7,1907.0,60000000.0,,,,14.0,8.0,,,,,,
4626,73995.0,tt4187650,Trip to Bhangarh: Asia's Most Haunted Place,Trip to Bhangarh: Asia's Most Haunted Place,2014.0,2014-08-28,"Horror, Thriller",113.0,India,Hindi,Jitendra Pawar,Jitendra Pawar,Rock N Rolla Films,"Manish Chaudhary, Suzanna Mukherjee, Piyush Raina, Rachit Behl, Rohit Chaudhary, Vikram Kochhar, Parree Pande, Anand Alkunte, Kuki Aunty, Pawan Bairathi, Siddharth Bhardwaj, Kumar Abhijay Bhati, Pavleen Chandhol, Manish Choudhary, Sumit Khanna","Five friends reunite and plan a trip to Bhangarh, an apparently haunted fort in rural Rajasthan - A place where even staying overnight is forbidden by law.",2.4,231.0,,,,,7.0,,,,,,,
4627,74000.0,tt4190220,Zed Plus,Zed Plus,2014.0,2014-11-28,Comedy,141.0,India,Hindi,Chandra Prakash Dwivedi,"Chandra Prakash Dwivedi, Ramkumar Singh",WisdomTree Productions,"Vinod Acharya, Adil Hussain, Ravi Jhankal, Ekavali Khanna, Kulbhushan Kharbanda, Sanjay Mishra, K.K. Raina, Anil Rastogi, Vikram Sharma, Mona Singh, Rahul Singh, Ramkumar Singh, Shivani Tanksale, Mukesh Tiwari, Tushar Upreti","A political satire involving a small town in Rajasthan, where the local government is on the verge of collapsing due to factors such as corruption.",6.4,392.0,,,,,10.0,2.0,,,,,,
4628,74007.0,tt4192240,Teen Yaari Katha,Teen Yaari Katha,2012.0,2012-05-04,"Comedy, Drama",113.0,India,Bengali,"Abhijit Guha, Sudeshna Roy","Anindya Bose, Abhijit Guha",NIdeas Creations & Productions,"Sujan Mukherjee, Rudranil Ghosh, Parambrata Chattopadhyay, Gargi Roy Chowdhury, June Malia, Rimjhim Mitra, Saswata Chatterjee, Gita Dey, Biplab Chatterjee, Rajesh Sharma",The story narrates three adult boy's life from three different background.,7.1,300.0,,,,,,,,,,,,
4629,74022.0,tt4195522,Pilla Nuvvu Leni Jeevitham,Pilla Nuvvu Leni Jeevitham,2014.0,2014-11-13,"Action, Drama, Romance",160.0,India,Telugu,A.S. Ravi Kumar Chowdary,"A.S. Ravi Kumar Chowdary, A.S. Ravi Kumar Chowdary",Geetha Arts,"Sai Dharam Tej, Regina Cassandra, Jagapathi Babu, Prakash Raj, Raghu Babu, Joy Badlani, Chandramohan, Kishore Das, Hema, Satya Krishnan, Melkote, Duvvasi Mohan, Prabhakar, Aahuthi Prasad, Vizag Prasad",Seenu(Sai Dharam Tej) falls in love with Shailu(Regina) and proposes to her but gets rejected every time.Twist in the tale arises when Seenu comes to know that Shailu is in danger posed by ...,6.1,280.0,,,107500000.0,,,2.0,,,,,,
